dataset,universe,real,task,is_binary,K,n,p,n_num,n_cat,cat_share,n_train,n_cal,n_test,family_orig,family_strict,family_size_strict,in_F1_main,outside_envelope,K_profile,openml_id,synthetic_family,source,info_n_classes,nan_share_num,num_binary_cols,num_lowcard_cols,num_median_unique,cat_levels_total,cat_levels_max,p_onehot,test_majority,test_minority,test_imb_ratio,test_H_norm,test_n_eff_classes,test_min_count,test_classes_present,ytest_counts_match_raw,pool_majority,pool_classes,test_classes_missing,syn_n_informative,syn_n_redundant,syn_n_noise,syn_snr,syn_fisher_ratio,syn_mean_skewness,syn_max_skewness,syn_mean_kurtosis,syn_max_kurtosis,syn_mean_abs_correlation,syn_max_abs_correlation,n_models_any,n_models_complete10,n_tfm_complete10,n_gbdt_complete10,n_deep_complete10,n_classic_complete10,models_missing_complete10,acc_best,acc_best_model,acc_median_models,acc_worst,acc_spread_models,nll_best,share_models_acc_gt_0.9,eps_mean_models,eps_max_models,share_models_eps_pos,no_empty_any_model,width_mean_models,cov_mean_models,acc_tfm_mean,eps_tfm_mean,nll_tfm_mean,acc_gbdt_mean,eps_gbdt_mean,nll_gbdt_mean,acc_deep_mean,eps_deep_mean,nll_deep_mean,acc_classic_mean,eps_classic_mean,nll_classic_mean,acc_ref5,acc_logreg,acc_knn,cal_min_class_min,cal_min_class_median,cal_n_below_9_max,cal_n_below_19_max,cal_n_below_99_max,n_splits,test_dup_in_pool,test_dup_label_agree,pool_dup_share,conflict_share,acc_margin_best_vs_second,acc_second_model,K_gt_10,n_gt_published,p_gt_published,K_gt_published,tabpfn_v1_subsampled,mitra_support_subsampled,pfnv2_subsample_binds,n_cal_per_class,log10_n,log10_n_cal,lift_best_over_majority,headroom_best_vs_1m_alpha,nonlin_gap_best_minus_logreg,gap_tfm_minus_gbdt_acc,gap_tfm_minus_gbdt_eps
national-longitudinal-survey-binary,A_published112,True,binclass,True,2,4908,16,9,7,0.4375,2748,1178,982,national-longitudinal-survey-binary,national-longitudinal-survey-binary,1,True,False,2,43892.0,,https://www.openml.org/search?type=data&status=active&id=43892&sort=runs,2.0,0.0,1,3,30.0,71,29,80,0.6221995926680245,0.3778004073319755,1.646900269541779,0.95647369406463,1.9405608792792397,371,2,True,0.6225165562913907,2,0,,,,,,,,,,,,22,22,13,3,4,2,,1.0,PFN-v2,1.0,0.865478615071283,0.134521384928717,1.1617040346118953e-05,0.9545454545454546,0.08621088687280129,0.11038696537678203,0.9545454545454546,False,0.9179318644695424,0.9091649694501016,0.9995221682594392,0.09766567444775179,0.0016485319078102536,0.9996605566870332,0.0677189409368635,0.002036470843624533,0.9846995926680244,0.09037678207739303,0.05236476800578873,0.9298370672097759,0.03116089613034621,0.21168697289617466,0.9717311608961303,0.9941955193482688,0.865478615071283,445,445.0,0,0,0,10,0.0,,0.0,0.0,0.0,tabm,False,False,False,False,False,False,False,589.0,3.6909045540549665,3.0711452904510828,0.3778004073319755,0.09999999999999998,0.005804480651731225,-0.00013838842759406056,0.029946733510888293
okcupid_stem,D_new62,True,multiclass,False,3,26677,13,2,11,0.8461538461538461,14938,6403,5336,okcupid_stem,okcupid_stem,1,False,True,3,45067.0,,https://www.openml.org/search?type=data&status=active&id=45067&sort=runs,3.0,0.0,0,0,48.0,440,179,442,0.7200149925037481,0.1055097451274362,6.824156305506217,0.7085558696778409,2.1780460894183946,563,3,True,0.720069350077316,3,0,,,,,,,,,,,,12,12,12,0,0,0,exaone;catboost;lightgbm;xgboost;mlp;resnet;ftt;tabm;LogReg;knn,0.7543103448275862,tabfm,0.7494752623688157,0.732496251874063,0.021814092953523212,0.582187234284376,0.0,0.0,0.0,0.0,True,1.437034607696152,0.897787043978011,0.7470358570714642,0.0,0.5962397225289154,,,,,,,,,,,,,675,675.0,0,0,0,10,0.0028110944527736,0.7333333333333333,0.0027177733002202,0.0005630894843038,0.0025674662668665,tabpfn3,False,True,False,False,True,True,True,2134.3333333333335,4.426136988786424,3.8063835018241674,0.03429535232383807,-0.14568965517241383,,,
one-hundred-plants-margin,D_new62,True,multiclass,False,100,1600,64,64,0,0.0,896,384,320,one-hundred-plants-margin,plants-100,3,False,True,100,1491.0,,https://www.openml.org/search?type=data&status=active&id=1491&sort=runs,100.0,0.0,0,1,42.5,0,0,64,0.0125,0.009375,1.3333333333333333,0.998397019724084,99.26451830422384,3,100,True,0.01015625,100,0,,,,,,,,,,,,11,7,2,3,0,2,tabpfn;PFN-v2;tabpfn25;tabpfn25b;tabpfn26;tabicl;mitra;mitra@v2;tabldm;tabfm;exaone;mlp;resnet;ftt;tabm,0.8878125000000001,tabpfn3,0.78125,0.7353125,0.15250000000000008,0.4097175339821713,0.0,0.014375,0.0403125,0.8571428571428571,False,4.545624999999999,0.9054017857142856,0.8817187500000001,0.01953125,0.41194880006538315,0.7832291666666666,0.016354166666666666,1.8640416090039764,,,,0.75828125,0.00625,2.6117210635906645,0.77325,0.78125,0.7353125,3,3.0,100,100,100,10,0.0,,0.0,0.0,0.0121875000000001,tabiclv2,True,False,False,True,False,False,False,3.84,3.2041199826559246,2.584331224367531,0.8753125000000002,-0.012187499999999907,0.10656250000000012,0.09848958333333346,0.003177083333333334
one-hundred-plants-shape,D_new62,True,multiclass,False,100,1600,64,64,0,0.0,896,384,320,one-hundred-plants-shape,plants-100,3,False,True,100,1492.0,,https://www.openml.org/search?type=data&status=active&id=1492&sort=runs,100.0,0.0,0,0,757.0,0,0,64,0.0125,0.009375,1.3333333333333333,0.998397019724084,99.26451830422384,3,100,True,0.01015625,100,0,,,,,,,,,,,,11,10,2,2,4,2,tabpfn;PFN-v2;tabpfn25;tabpfn25b;tabpfn26;tabicl;mitra;mitra@v2;tabldm;tabfm;exaone;catboost,0.8028124999999999,tabpfn3,0.63828125,0.521875,0.28093749999999995,0.655737004741682,0.0,0.00015625,0.00125,0.2,False,11.09571875,0.9019375000000001,0.8010937499999999,0.000625,0.6757919789650816,0.52828125,0.0,2.874407496989229,0.6495312500000001,7.8125e-05,1.4332063412838774,0.59203125,0.0,4.63002345311842,,0.639375,0.5446875,3,3.0,100,100,100,10,0.0,,0.0,0.0,0.0034374999999998,tabiclv2,True,False,False,True,False,False,False,3.84,3.2041199826559246,2.584331224367531,0.7903125,-0.0971875000000001,0.1634374999999999,0.2728124999999999,0.000625
one-hundred-plants-texture,D_new62,True,multiclass,False,100,1599,64,64,0,0.0,895,384,320,one-hundred-plants-texture,plants-100,3,False,True,100,1493.0,,https://www.openml.org/search?type=data&status=active&id=1493&sort=runs,100.0,0.0,0,0,106.0,0,0,64,0.0125,0.009375,1.3333333333333333,0.998397019724084,99.26451830422384,3,100,True,0.0101641907740422,100,0,,,,,,,,,,,,6,6,2,2,0,2,tabpfn;PFN-v2;tabpfn25;tabpfn25b;tabpfn26;tabicl;mitra;mitra@v2;tabldm;tabfm;exaone;catboost;mlp;resnet;ftt;tabm,0.9103125000000001,tabpfn3,0.82890625,0.7896875,0.1206250000000001,0.33824527663809295,0.3333333333333333,0.0067708333333333336,0.022812500000000003,0.6666666666666666,False,14.874583333333332,0.9356770833333333,0.9064062500000001,0.017656250000000002,0.3553114281567388,0.7909375000000001,0.00234375,2.1133864140072434,,,,0.82890625,0.0003125,2.7145934068339073,,0.8412499999999999,0.8165625000000001,3,3.0,100,100,100,10,0.0,,0.0,0.0,0.0078125,tabiclv2,True,False,False,True,False,False,False,3.84,3.2038484637462346,2.584331224367531,0.8978125000000001,0.010312500000000058,0.06906250000000014,0.11546875000000001,0.015312500000000001
online_shoppers,D_new62,True,binclass,True,2,12330,14,5,9,0.6428571428571429,6904,2960,2466,online_shoppers,online_shoppers,1,False,True,2,45060.0,,https://www.openml.org/search?type=data&status=active&id=45060&sort=runs,2.0,0.0,1,2,1872.0,418,311,423,0.8450932684509327,0.1549067315490673,5.455497382198953,0.6219843917434444,1.538990570010337,382,2,True,0.8452960259529603,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.9062043795620438,tabfm,0.9032035685320358,0.8766423357664234,0.02956204379562044,0.223915444480529,0.6666666666666666,0.0033889468196037433,0.01184103811841036,0.8571428571428571,False,1.0046402502606884,0.9016471633259955,0.9036901865369019,0.0051263855095971715,0.23205306075850762,0.9024330900243309,0.00268991619356582,0.24659477586076461,0.8950425790754258,0.00039537712895377,0.2707435545031485,0.8803933495539334,0.0,0.49545047659033703,0.8936171938361719,0.8841443633414435,0.8766423357664234,458,458.0,0,0,0,10,0.0206812652068126,1.0,0.0201743714517437,0.0,0.0004460665044607,PFN-v2,False,True,False,False,True,False,False,1480.0,4.090963076595732,3.4712917110589387,0.061111111111111116,0.0062043795620437825,0.022060016220600276,0.0012570965125709987,0.0024364693160313514
ozone-level-8hr,A_published112,True,binclass,True,2,2534,72,72,0,0.0,1418,609,507,ozone,ozone,2,True,False,2,1487.0,,https://www.openml.org/search?type=data&status=active&id=1487&sort=runs,2.0,0.0,0,0,267.5,0,0,72,0.9368836291913216,0.0631163708086785,14.84375,0.3396934971045292,1.2654877104974889,32,2,True,0.9368524913665516,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9536489151873768,tabfm,0.9497041420118344,0.940828402366864,0.012820512820512775,0.1288993892176697,1.0,0.06324188631880936,0.07120315581854039,1.0,False,0.9367581136811908,0.9058454366146673,0.9509482627825825,0.06531634046426943,0.13593428404018235,0.9455621301775148,0.06166995397764624,0.19020787394661584,0.9433925049309666,0.062031558185404304,0.20182596096675587,0.9452662721893492,0.054536489151873715,0.2745974737751438,0.9454437869822485,0.9459566074950692,0.9445759368836292,38,38.0,0,0,1,10,0.0019723865877712,1.0,0.0039467192895905,0.0,0.0015779092702169,exaone,False,False,False,False,False,False,False,304.5,3.4038066105474227,2.784617292632875,0.0167652859960552,0.0536489151873768,0.007692307692307665,0.005386132605067706,0.0036463864866231877
ozone_level,A_published112,True,binclass,True,2,2536,36,0,36,1.0,1419,609,508,ozone,ozone,2,True,False,2,301.0,,https://www.openml.org/search?type=data&status=active&id=301&sort=runs,2.0,0.0,0,0,,3214,252,3214,0.9822834645669292,0.0177165354330708,55.44444444444444,0.1284200574881622,1.093095960410081,9,2,True,0.9684418145956608,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9822834645669293,knn,0.9804133858267716,0.969488188976378,0.01279527559055127,0.07870310460154371,1.0,0.08501252684323547,0.0931102362204724,1.0,False,0.9149874731567647,0.9024069434502505,0.9800726832222895,0.08815869170199875,0.08564655613920111,0.9805118110236221,0.08064304461942252,0.11949598596260091,0.9761318897637795,0.08267716535433067,0.15076213823721157,0.980216535433071,0.07578740157480313,0.12656069672878828,0.9803937007874015,0.9781496062992125,0.9822834645669293,19,19.0,0,0,1,10,0.0039370078740157,1.0,0.0034516765285996,0.0,0.0,tabm,False,False,False,False,False,False,False,304.5,3.404149249209695,2.784617292632875,1.1102230246251565e-16,0.08228346456692925,0.004133858267716728,-0.000439127801332595,0.007515647082576224
page-blocks,A_published112,True,multiclass,False,5,5473,10,10,0,0.0,3064,1314,1095,page-blocks,page-blocks,1,True,False,5,30.0,,https://www.openml.org/search?type=data&status=active&id=30&sort=runs,5.0,0.0,0,0,781.0,0,0,10,0.897716894977169,0.0045662100456621,196.6,0.2730422789551263,1.5518450772946626,5,5,True,0.897670169026953,5,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9767123287671232,tabpfn3,0.974474885844749,0.9616438356164384,0.015068493150684814,0.08710805908271882,1.0,0.0922083852220838,0.09808219178082188,1.0,False,0.9077916147779163,0.9012287256122874,0.9754970144011239,0.09374077976817698,0.09354823619212518,0.9713850837138508,0.09494672754946722,0.26982803591860427,0.966027397260274,0.0900913242009132,0.14108021703615267,0.9628767123287671,0.08237442922374426,0.43365343794859795,0.9679817351598174,0.9641095890410959,0.9616438356164384,7,7.0,1,1,4,10,0.021917808219178,0.8333333333333334,0.0201005025125628,0.0020823692734844,9.132420091317872e-05,tabpfn25,False,False,False,False,True,False,False,262.8,3.7382254481425052,3.118595365223762,0.07899543378995422,0.0767123287671232,0.012602739726027323,0.004111930687273113,-0.0012059477812902397
pc1,A_published112,True,binclass,True,2,1109,21,21,0,0.0,620,267,222,nasa-mdp,nasa-mdp,7,True,False,2,1068.0,,https://www.openml.org/search?type=data&status=active&id=1068&sort=runs,2.0,0.0,0,0,111.0,0,0,21,0.9324324324324323,0.0675675675675675,13.8,0.3567800143839433,1.2805645828687249,15,2,True,0.9301014656144306,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.946846846846847,tabldm,0.9394144144144143,0.9292792792792793,0.01756756756756761,0.15913142357632007,1.0,0.044041769041769,0.05360360360360357,1.0,False,0.9607084357084357,0.9124078624078625,0.9422730422730422,0.04816354816354811,0.1695503696148323,0.936036036036036,0.04909909909909905,0.35536945433961326,0.9309684684684684,0.03186936936936934,0.28816319921793043,0.936036036036036,0.034009009009008974,0.38568759716803436,0.936036036036036,0.9337837837837839,0.9382882882882881,19,19.0,0,0,1,10,0.2117117117117117,0.9787234042553192,0.1995490417136415,0.0051546391752577,0.000900900900901,tabiclv2,False,False,False,False,False,False,False,133.5,3.04493154614916,2.4265112613645754,0.0144144144144146,0.04684684684684692,0.01306306306306304,0.006237006237006182,-0.0009355509355509356
pc3,A_published112,True,binclass,True,2,1563,37,37,0,0.0,875,375,313,nasa-mdp,nasa-mdp,7,True,False,2,1050.0,,https://www.openml.org/search?type=data&status=active&id=1050&sort=runs,2.0,0.0,0,1,77.0,0,0,37,0.8977635782747604,0.1022364217252396,8.78125,0.4760450578524898,1.3909254120293866,32,2,True,0.8976,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9012779552715655,tabicl,0.8955271565495208,0.8853035143769968,0.015974440894568676,0.25919866730244145,0.045454545454545456,0.0014812663374963618,0.00607028753993608,0.7727272727272727,False,1.0079146093523095,0.8973279117049086,0.8971246006389776,0.0016711722782010243,0.26688287340775846,0.8882854100106496,0.00021299254526091333,0.36907144308500167,0.8888178913738018,0.001517571884984015,0.38848802771397384,0.892811501597444,0.0020766773162939197,0.62568274130146,0.8900958466453673,0.8888178913738018,0.8968051118210862,38,38.0,0,0,1,10,0.1022364217252396,0.96875,0.1064,0.0025862068965517,0.0022364217252395,tabiclv2,False,False,False,False,False,False,False,187.5,3.193958978019187,2.574031267727719,0.003514376996805124,0.0012779552715654896,0.012460063897763662,0.008839190628327942,0.001458179732940111
pc4,A_published112,True,binclass,True,2,1458,37,37,0,0.0,816,350,292,nasa-mdp,nasa-mdp,7,True,False,2,1049.0,,https://www.openml.org/search?type=data&status=active&id=1049&sort=runs,2.0,0.0,1,3,70.0,0,0,37,0.8767123287671232,0.1232876712328767,7.111111111111111,0.5387379148665815,1.4527011227251696,36,2,True,0.8782161234991424,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.916095890410959,exaone,0.9066780821917808,0.8763698630136986,0.03972602739726039,0.17517399727971988,0.8636363636363636,0.028549190535491875,0.04794520547945201,1.0,False,0.9731320049813202,0.8905510585305106,0.9079557428872498,0.036907270811380365,0.19009845259625027,0.9083333333333332,0.019178082191780795,0.3052728712353932,0.8997431506849315,0.01635273972602736,0.3601799702222183,0.8900684931506849,0.01267123287671231,0.42991384292576207,0.9010273972602739,0.9037671232876713,0.8763698630136986,43,43.0,0,0,1,10,0.1095890410958904,0.96875,0.0994854202401372,0.0,0.0047945205479452,tabfm,False,False,False,False,False,False,False,175.0,3.163757523981956,2.5440680443502757,0.03938356164383572,0.016095890410958935,0.012328767123287676,-0.0003775904460834312,0.01772918861959957
pendigits,D_new62,True,multiclass,False,10,10992,16,16,0,0.0,6155,2638,2199,pendigits,pendigits,1,False,True,10,32.0,,https://www.openml.org/search?type=data&status=active&id=32&sort=runs,10.0,0.0,0,0,101.0,0,0,16,0.1041382446566621,0.0959527057753524,1.085308056872038,0.999643857246872,9.99180287153954,211,10,True,0.1040600477652678,10,0,,,,,,,,,,,,21,17,12,3,0,2,exaone;mlp;resnet;ftt;tabm,0.9978171896316509,tabfm,0.9955434288312869,0.9454752160072761,0.05234197362437476,0.012359095065328469,1.0,0.09440119840569239,0.10582082764893128,1.0,False,0.9055988015943077,0.9034882165690287,0.9948916174018492,0.10058359860542665,0.023593405461826214,0.9894345914809762,0.09643777474609667,0.04969776922337011,,,,0.9679172351068668,0.05425193269668026,0.18404948686779335,0.9808276489313326,0.9454752160072761,0.9903592542064574,253,253.0,0,0,0,10,0.0,,0.0,0.0,0.000818553888131,tabpfn3,False,True,False,True,True,False,False,263.8,4.041076719715475,3.4212747912103465,0.8936789449749888,0.09781718963165087,0.05234197362437476,0.005457025920872938,0.004145823859329975
phoneme,A_published112,True,binclass,True,2,5404,5,5,0,0.0,3026,1297,1081,phoneme,phoneme,1,True,False,2,1489.0,,https://www.openml.org/search?type=data&status=active&id=1489&sort=runs,2.0,0.0,0,0,5312.0,0,0,5,0.7067530064754857,0.2932469935245143,2.410094637223975,0.8728787474446372,1.831313452041524,317,2,True,0.7064538514920194,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.908418131359852,tabfm,0.8802497687326549,0.7324699352451434,0.1759481961147087,0.22114038073672387,0.045454545454545456,0.012236144983601021,0.05208140610545785,0.6363636363636364,False,1.0273526196282903,0.8841897233201581,0.8880310254038284,0.019953034939158863,0.25747815588140066,0.8728646315140303,0.0032685784767190803,0.41080864924674954,0.8577705827937097,0.0,0.38584488285397367,0.7993061979648473,0.0,0.8296874352211324,0.8434412580943571,0.7324699352451434,0.8661424606845513,381,381.0,0,0,0,10,0.005550416281221,1.0,0.0013879250520471,0.0,0.0128584643848288,tabpfn3,False,False,False,False,True,False,False,648.5,3.732715340349993,3.11293997608408,0.2016651248843664,0.008418131359852032,0.1759481961147087,0.015166393889798124,0.01668445646243978
pol,B_tierA_real4,True,binclass,True,2,10082,26,26,0,0.0,5645,2420,2017,pol,pol,1,True,False,2,44122.0,,https://www.openml.org/search?type=data&status=active&id=44122&sort=runs,2.0,0.0,0,0,80.0,0,0,26,0.5002478929102627,0.4997521070897372,1.0009920634920637,0.99999982269019,1.9999997541964256,1008,2,True,0.5000619962802232,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9916212196331184,tabfm,0.9854238968765493,0.8775409023301934,0.114080317302925,0.01920706335750906,0.9545454545454546,0.0904155586604768,0.09960337134357952,0.9545454545454546,False,0.9138391851083967,0.9041060080227161,0.9853552496090922,0.0959002326379619,0.036826968461250505,0.9835399107585522,0.0937035200793257,0.04868472302927355,0.9858081308874567,0.09597174020823002,0.03856532629668852,0.9125681705503224,0.03872087258304411,0.383995583421013,0.9551512146752603,0.8775409023301934,0.9475954387704512,1210,1210.0,0,0,0,10,0.0049578582052553,1.0,0.0044637321760694,0.0,0.0015865146256817,mitra@v2,False,False,False,False,True,False,False,1210.0,4.003546693102132,3.383815365980431,0.4913733267228557,0.09162121963311842,0.114080317302925,0.0018153388505399715,0.0021967125586361963
predict_students_dropout_and_academic_success,A_published112,True,multiclass,False,3,4424,34,5,29,0.8529411764705882,2477,1062,885,predict_students_dropout_and_academic_success,predict_students_dropout_and_academic_success,1,True,False,3,,,https://archive.ics.uci.edu/dataset/697/predict+students+dropout+and+academic+success,3.0,0.0,0,3,10.0,504,46,509,0.4994350282485876,0.1796610169491525,2.779874213836478,0.928363422756993,2.772949248899683,159,3,True,0.4992935857586889,3,0,,,,,,,,,,,,22,22,13,3,4,2,,0.783502824858757,tabfm,0.7653672316384181,0.6865536723163842,0.0969491525423728,0.5487291635169109,0.0,0.0,0.0,0.0,True,1.5020955315870572,0.8996712891628146,0.7703172533681008,0.0,0.5759644975921518,0.7636911487758944,0.0,0.7081449289086065,0.7263276836158191,0.0,0.6871473859307916,0.6988700564971752,0.0,1.0994431962507392,0.7377627118644068,0.7111864406779661,0.6865536723163842,191,191.0,0,0,0,10,0.0,,0.0,0.0,0.007005649717514,tabpfn25,False,False,False,False,False,False,False,354.0,3.645815118296642,3.0261245167454502,0.2840677966101694,-0.11649717514124303,0.0723163841807909,0.006626104592206361,0.0
rice_cammeo_and_osmancik,A_published112,True,binclass,True,2,3810,7,7,0,0.0,2133,915,762,rice_cammeo_and_osmancik,rice_cammeo_and_osmancik,1,True,False,2,,,https://archive.ics.uci.edu/dataset/545/rice+cammeo+and+osmancik,2.0,0.0,0,0,3803.0,0,0,7,0.5721784776902887,0.4278215223097112,1.3374233128834356,0.9849152401415224,1.9791970294972103,326,2,True,0.5721784776902887,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9322834645669291,exaone,0.9287401574803149,0.917716535433071,0.014566929133858153,0.18568187509668763,1.0,0.04507277499403479,0.05104986876640416,1.0,False,0.9549689811500834,0.8980136005726557,0.9302947708459521,0.04809206541490001,0.1887769231732377,0.9207786526684165,0.03801399825021867,0.2446845469827005,0.9195538057742783,0.040879265091863466,0.21979739044525215,0.9248687664041995,0.04442257217847764,0.24836120926853122,0.9224146981627298,0.9272965879265092,0.9224409448818898,391,391.0,0,0,0,10,0.0,,0.0,0.0,0.0009186351706036,tabfm,False,False,False,False,False,False,False,457.5,3.5809249756756194,2.9614210940664485,0.3601049868766404,0.0322834645669291,0.004986876640419968,0.009516118177535615,0.010078067164681341
ringnorm,A_published112,True,binclass,True,2,7400,20,20,0,0.0,4144,1776,1480,ringnorm,ringnorm,1,False,False,2,1496.0,,https://www.openml.org/search?type=data&status=active&id=1496&sort=runs,2.0,0.0,0,0,3756.5,0,0,20,0.5047297297297297,0.4952702702702702,1.019099590723056,0.9999354518706066,1.99991051929396,733,2,True,0.5048986486486486,2,0,,,,,,,,,,,,20,20,13,3,2,2,mlp;resnet,0.9802702702702704,tabpfn26,0.9786148648648649,0.7236486486486486,0.2566216216216217,0.05922693200933549,0.9,0.08246959459459455,0.09675675675675673,0.9,False,0.9874425675675674,0.9083243243243245,0.978939708939709,0.09260395010395008,0.06417065201281412,0.9698873873873873,0.08749999999999998,0.09314333922828504,0.9784459459459459,0.09152027027027024,0.07406623751593394,0.7465878378378379,0.0,4.397439541302394,0.8805675675675675,0.769527027027027,0.7236486486486486,879,879.0,0,0,0,10,0.0,,0.0,0.0,0.0,tabpfn3,False,False,False,False,True,False,False,888.0,3.8692317197309762,3.249442961442582,0.4755405405405406,0.08027027027027034,0.21074324324324334,0.009052321552321718,0.0051039501039500945
rl,A_published112,True,binclass,True,2,4970,12,5,7,0.5833333333333334,2783,1193,994,rl,rl,1,True,False,2,44160.0,,https://www.openml.org/search?type=data&status=active&id=44160&sort=runs,2.0,0.0,0,0,377.0,33,20,38,0.5,0.5,1.0,1.0,2.0,497,2,True,0.5,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8986921529175049,tabfm,0.8122233400402414,0.5763581488933601,0.3223340040241448,0.2699139434045459,0.0,0.0,0.0,0.0,True,1.3143817450155475,0.9135083226632523,0.8405123045968116,0.0,0.36147994804886474,0.7876592890677397,0.0,0.47066867123813183,0.6741951710261569,0.0,0.6219472869318798,0.6135311871227365,0.0,1.0521580597711853,0.7180080482897384,0.5763581488933601,0.6507042253521127,596,596.0,0,0,0,10,0.0,,0.0,0.0,0.0083501006036217,tabiclv2,False,False,False,False,False,False,False,596.5,3.696356388733332,3.076640443670342,0.3986921529175049,-0.001307847082495095,0.3223340040241448,0.052853015529071845,0.0
